hash,p,d,q,P,D,Q,s,AIC,MACAPE
14575,3.0,2.0,2.0,1.0,2.0,1.0,12.0,1883.79325121,0.160473975462
15486,3.0,2.0,2.0,1.0,2.0,2.0,12.0,,
16397,3.0,2.0,2.0,1.0,2.0,3.0,12.0,,
68555,3.0,2.0,2.0,2.0,0.0,0.0,12.0,2396.53631095,0.121126810865
69466,3.0,2.0,2.0,2.0,0.0,1.0,12.0,2395.74891701,0.120715670504
70377,3.0,2.0,2.0,2.0,0.0,2.0,12.0,2397.71583109,0.120540714194
71288,3.0,2.0,2.0,2.0,0.0,3.0,12.0,,
98324,3.0,2.0,2.0,2.0,1.0,0.0,12.0,2074.5311169,0.118209407338
99235,3.0,2.0,2.0,2.0,1.0,1.0,12.0,2074.55492426,0.117253286103
127,3.0,2.0,2.0,2.0,1.0,2.0,12.0,,
1038,3.0,2.0,2.0,2.0,1.0,3.0,12.0,,
28074,3.0,2.0,2.0,2.0,2.0,0.0,12.0,1888.02204875,0.169347392958
28985,3.0,2.0,2.0,2.0,2.0,1.0,12.0,1885.18702265,0.159088392401
29896,3.0,2.0,2.0,2.0,2.0,2.0,12.0,,
30807,3.0,2.0,2.0,2.0,2.0,3.0,12.0,,
82965,3.0,2.0,2.0,3.0,0.0,0.0,12.0,2397.22356015,0.120320660728
83876,3.0,2.0,2.0,3.0,0.0,1.0,12.0,2397.73538733,0.120572282746
84787,3.0,2.0,2.0,3.0,0.0,2.0,12.0,2399.71924802,0.120539337031
85698,3.0,2.0,2.0,3.0,0.0,3.0,12.0,,
12715,3.0,2.0,2.0,3.0,1.0,0.0,12.0,2075.66486246,0.118000920323
13626,3.0,2.0,2.0,3.0,1.0,1.0,12.0,2076.53045354,0.11726696045
14537,3.0,2.0,2.0,3.0,1.0,2.0,12.0,,
15448,3.0,2.0,2.0,3.0,1.0,3.0,12.0,,
42484,3.0,2.0,2.0,3.0,2.0,0.0,12.0,1886.95926259,0.163602135275
43395,3.0,2.0,2.0,3.0,2.0,1.0,12.0,1887.15338043,0.15883758356
44306,3.0,2.0,2.0,3.0,2.0,2.0,12.0,,
45217,3.0,2.0,2.0,3.0,2.0,3.0,12.0,,
64756,3.0,2.0,3.0,0.0,0.0,0.0,12.0,2424.54729289,0.154490497716
65667,3.0,2.0,3.0,0.0,0.0,1.0,12.0,2409.93366974,0.148324922683
66578,3.0,2.0,3.0,0.0,0.0,2.0,12.0,2404.08699109,0.134797648044
67489,3.0,2.0,3.0,0.0,0.0,3.0,12.0,,
94525,3.0,2.0,3.0,0.0,1.0,0.0,12.0,,2.0
95436,3.0,2.0,3.0,0.0,1.0,1.0,12.0,,2.0
96347,3.0,2.0,3.0,0.0,1.0,2.0,12.0,,
97258,3.0,2.0,3.0,0.0,1.0,3.0,12.0,,
24275,3.0,2.0,3.0,0.0,2.0,0.0,12.0,,2.0
25186,3.0,2.0,3.0,0.0,2.0,1.0,12.0,,2.0
26097,3.0,2.0,3.0,0.0,2.0,2.0,12.0,,
27008,3.0,2.0,3.0,0.0,2.0,3.0,12.0,,
79166,3.0,2.0,3.0,1.0,0.0,0.0,12.0,2398.56887867,0.130148171264
80077,3.0,2.0,3.0,1.0,0.0,1.0,12.0,2391.54178613,0.118439254663
80988,3.0,2.0,3.0,1.0,0.0,2.0,12.0,2393.39355077,0.118249207032
81899,3.0,2.0,3.0,1.0,0.0,3.0,12.0,,
8916,3.0,2.0,3.0,1.0,1.0,0.0,12.0,,2.0
9827,3.0,2.0,3.0,1.0,1.0,1.0,12.0,,2.0
10738,3.0,2.0,3.0,1.0,1.0,2.0,12.0,,
11649,3.0,2.0,3.0,1.0,1.0,3.0,12.0,,
38685,3.0,2.0,3.0,1.0,2.0,0.0,12.0,,2.0
39596,3.0,2.0,3.0,1.0,2.0,1.0,12.0,,2.0
40507,3.0,2.0,3.0,1.0,2.0,2.0,12.0,,
41418,3.0,2.0,3.0,1.0,2.0,3.0,12.0,,
93576,3.0,2.0,3.0,2.0,0.0,0.0,12.0,2393.85906475,0.117916846462
94487,3.0,2.0,3.0,2.0,0.0,1.0,12.0,2393.32173254,0.118334820698
95398,3.0,2.0,3.0,2.0,0.0,2.0,12.0,2395.49128602,0.118036893915
96309,3.0,2.0,3.0,2.0,0.0,3.0,12.0,,
23326,3.0,2.0,3.0,2.0,1.0,0.0,12.0,,2.0
24237,3.0,2.0,3.0,2.0,1.0,1.0,12.0,,2.0
25148,3.0,2.0,3.0,2.0,1.0,2.0,12.0,,
26059,3.0,2.0,3.0,2.0,1.0,3.0,12.0,,
53095,3.0,2.0,3.0,2.0,2.0,0.0,12.0,,2.0
54006,3.0,2.0,3.0,2.0,2.0,1.0,12.0,,2.0
54917,3.0,2.0,3.0,2.0,2.0,2.0,12.0,,
55828,3.0,2.0,3.0,2.0,2.0,3.0,12.0,,
7967,3.0,2.0,3.0,3.0,0.0,0.0,12.0,2394.86655889,0.118061185519
8878,3.0,2.0,3.0,3.0,0.0,1.0,12.0,2395.42970859,0.117936342562
9789,3.0,2.0,3.0,3.0,0.0,2.0,12.0,2397.58904453,0.118078135217
10700,3.0,2.0,3.0,3.0,0.0,3.0,12.0,,
37736,3.0,2.0,3.0,3.0,1.0,0.0,12.0,,2.0
38647,3.0,2.0,3.0,3.0,1.0,1.0,12.0,,2.0
39558,3.0,2.0,3.0,3.0,1.0,2.0,12.0,,
40469,3.0,2.0,3.0,3.0,1.0,3.0,12.0,,
67505,3.0,2.0,3.0,3.0,2.0,0.0,12.0,,2.0
68416,3.0,2.0,3.0,3.0,2.0,1.0,12.0,,2.0
69327,3.0,2.0,3.0,3.0,2.0,2.0,12.0,,
70238,3.0,2.0,3.0,3.0,2.0,3.0,12.0,,
